label,channel,activity,mobility,complexity
0,F4-C4,2.5185509317729716e-12,0.46953517028239533,3.4927197555765934
0,C4-P4,2.8452917430843453e-13,0.8534744950377727,1.968838577201459
0,P4-O2,4.1025726809312327e-13,0.9236016589705809,1.8250646096211753
0,Fp1-F3,1.659375526790312e-11,0.20983012328484488,7.0272223629424575
0,F3-C3,6.239807610667617e-12,0.2679034877424079,5.712960599859739
0,C3-P3,2.0975143704777298e-12,0.3662297853341625,4.531976236052477
0,P3-O1,3.9038044534976363e-11,0.7303993923495448,2.032886738087926
0,Fp2-F8,3.607405157053038e-11,0.9354845627598005,1.6032335756956126
0,F8-T4,1.2565905095091203e-11,0.5882720583984873,2.6769419587649335
0,T4-T6,7.38958051856044e-12,0.29155225917453753,5.330707700200548
0,T6-O2,1.253779247972464e-12,0.7032806206132912,2.1018546465346377
0,Fp1-F7,1.9731358667549134e-11,1.1836168694970253,1.413953546669097
0,F7-T3,1.6975789291491173e-11,1.2583255160320261,1.3283468125637234
0,T3-T5,1.6405468318420926e-12,0.7533275897228442,2.152863871556741
0,T5-O1,5.130780525049502e-11,0.665236527949364,2.2390042341987493
0,Fz-Cz,4.346131741997281e-11,0.5407161389947395,2.6981970689406114
0,Cz-Pz,1.1362304490652267e-12,0.48826952340919616,3.420993816882149
0,Fp2-F4,2.942172626937205e-11,0.9302488295935571,1.5891868065465151
0,F4-C4,2.3075440035019866e-12,0.46565704262613056,3.5350677942442164
0,C4-P4,5.686884457830984e-13,0.6422443472746178,2.6462746188481563
0,P4-O2,3.9677802591610407e-13,0.8927912414093068,1.8974275817482757
0,Fp1-F3,2.2515254228739115e-11,0.19170903882882745,7.728086261472017
0,F3-C3,3.8615671881228426e-11,0.12329272420407157,11.573433235714138
0,C3-P3,6.684180085955225e-12,0.22783535245811642,6.750428425179129
0,P3-O1,4.1260601867431195e-11,0.6910218851243548,2.1875607846963883
0,Fp2-F8,3.3876968839699194e-11,0.9775662034909366,1.5331736264872893
0,F8-T4,2.0627675093449314e-11,0.46974083393421434,3.3453697007920735
0,T4-T6,6.040285610103819e-12,0.3070619508600647,4.842946441028007
0,T6-O2,1.2777212729591952e-12,0.6638888551308983,2.1559055053013543
0,Fp1-F7,1.959989494414335e-11,1.1988507506076427,1.3503951699709291
0,F7-T3,2.39671049114284e-11,1.0496564687434145,1.5247596343516898
0,T3-T5,2.6523891238311038e-12,0.5863848524298146,2.6570700354382395
0,T5-O1,4.521224607653294e-11,0.6835351180531226,2.184109513892182
0,Fz-Cz,3.333173932409336e-11,0.5925383534040599,2.3937403990499306
0,Cz-Pz,3.337777642273516e-12,0.3037293230864523,5.493722794056822
0,Fp2-F4,2.0282881229863904e-11,1.0398656951829717,1.4697619620049502
0,F4-C4,2.793588211425459e-12,0.4188875516897588,3.8307383091091345
0,C4-P4,2.081690132275999e-13,0.9842311877502496,1.6877188134386547
0,P4-O2,7.063589337125816e-13,0.6734106982461374,2.5047055366078492
0,Fp1-F3,1.4408639705309522e-11,0.24091271797920902,6.387257136812143
0,F3-C3,3.461243135249006e-11,0.11359283693768345,12.207156611547779
0,C3-P3,4.609310090569314e-12,0.2765358102889412,5.781021524577268
0,P3-O1,5.337184982160947e-11,0.5662911691441432,2.5986760217089766
0,Fp2-F8,1.942259786765201e-11,1.0921830482576338,1.384049972925028
0,F8-T4,7.223988346634709e-12,0.6979775671768663,2.291329690278695
0,T4-T6,8.312117758844769e-12,0.2753547291218315,5.488092704253358
0,T6-O2,1.4841522554355108e-12,0.668063306175588,2.2438645868837073
0,Fp1-F7,1.6150903836485094e-11,1.2686285553590932,1.298052029959787
0,F7-T3,1.578759646421133e-11,1.2768975217979952,1.2858414976607577
0,T3-T5,3.09308777201333e-12,0.556397072728993,2.917638290799701
0,T5-O1,4.221625010987284e-11,0.6527248078696005,2.2428340613184794
0,Fz-Cz,3.1839623052103976e-11,0.6331114991273863,2.313280242236067
0,Cz-Pz,1.4709997749996397e-12,0.44284267971182223,3.755770694868081
0,Fp2-F4,1.793186253776607e-11,1.0027225443455794,1.5156092731115933
0,F4-C4,6.978847844169409e-12,0.2560468240576118,6.133325406222741
0,C4-P4,2.314276149648705e-13,0.9681455165337209,1.7501707255110925
0,P4-O2,5.04536786774817e-13,0.8533671906206637,1.910535780585462
0,Fp1-F3,1.5142157451816138e-11,0.2247454954412509,6.735312939016078
0,F3-C3,7.616132549349705e-11,0.07813257072889361,14.964125547477977
0,C3-P3,1.3257908296309334e-11,0.16012331868571922,9.637317613148468
0,P3-O1,3.505805278376606e-11,0.7880800398105888,1.9135487311612789
0,Fp2-F8,2.04377381039592e-11,1.0475729620079515,1.4488082688800372
0,F8-T4,1.0416063569239454e-11,0.6106450508362194,2.626821007168697
0,T4-T6,7.6730931007853e-12,0.2995864976885757,4.906199103764113
0,T6-O2,1.6275024177075429e-12,0.605800165037548,2.418215968406506
0,Fp1-F7,2.1805095461759533e-11,0.9995788962832062,1.5729983705786263
0,F7-T3,1.8881617536099703e-11,1.0662470936315005,1.4819776737844583
0,T3-T5,1.205679919675421e-12,0.8852374893887511,1.8008231213879986
0,T5-O1,3.4017805285831804e-11,0.8187632316934715,1.8510701003054475
0,Fz-Cz,3.881701904900782e-11,0.5720070709190765,2.5729933952162733
0,Cz-Pz,3.8897098313984305e-12,0.27376997928578506,6.1302671525330075
0,Fp2-F4,1.787110749230761e-11,1.1106434105481486,1.3328156105235414
0,F4-C4,1.4595989937800424e-12,0.5722931766534618,2.9482090294373826
0,C4-P4,2.4702632349427967e-13,0.9815472455769785,1.7705321952744513
0,P4-O2,5.080021697891136e-13,0.8701523037805426,1.957988136515425
0,Fp1-F3,4.3089562509196165e-12,0.3898530351615981,4.008221317958321
0,F3-C3,1.2758671029694551e-11,0.17736453215735914,8.215951759581252
0,C3-P3,6.1663895866757106e-12,0.2431509798501482,6.482572046252056
0,P3-O1,3.130253438881782e-11,0.8160626793597121,1.8784655883895476
0,Fp2-F8,2.2669448182282433e-11,1.0683911325112234,1.396996848472589
0,F8-T4,6.21880601421169e-12,0.7042679534465508,2.2354995351543794
0,T4-T6,8.715778711162004e-12,0.24395087876387972,6.311371708916593
0,T6-O2,1.349945014822669e-12,0.667980898272393,2.0927908124178747
0,Fp1-F7,2.7194524648797594e-11,1.0182638797634718,1.5842628173075965
0,F7-T3,1.7474912084711667e-11,1.298020032872296,1.239314880630093
0,T3-T5,1.2014033986919205e-12,0.8517728615509467,1.891101545880665
0,T5-O1,3.3377378328692344e-11,0.809583328000257,1.8956549160141947
0,Fz-Cz,3.1098382195738926e-11,0.6367478368744419,2.3362663018363015
0,Cz-Pz,1.187270205893074e-12,0.5188890298870206,3.2653214618642754
0,Fp2-F4,2.1981924393324992e-11,1.040823626801797,1.4624906765103027
0,F4-C4,5.007863778229376e-11,0.10872822392264735,13.344114091029814
0,C4-P4,3.616019322686912e-12,0.24921005606151592,6.707610289728696
0,P4-O2,8.732987308583424e-13,0.6725048222107185,2.512540250984411
0,Fp1-F3,2.2927728778137212e-11,0.18470808945707073,7.7378761761685
0,F3-C3,2.3401932251124242e-11,0.168211035200124,8.711627507923266
0,C3-P3,1.1638878618336979e-11,0.16740925423207526,9.372125180736715
0,P3-O1,9.100042616671185e-11,0.42261854194240456,3.586259715083715
0,Fp2-F8,1.4214107377890036e-10,0.42800902765279075,3.497346216373902
0,F8-T4,3.8238540565176193e-11,0.3332565427266755,4.5595098556747535
0,T4-T6,5.68075274172287e-11,0.11243124971455011,12.335661596237548
0,T6-O2,5.614817049035826e-12,0.34366768137576165,4.290225006264165
0,Fp1-F7,2.7593312366206645e-11,1.0570158141945158,1.5339223209766977
0,F7-T3,2.3094453296959387e-11,1.156402680804529,1.4006678333221643
0,T3-T5,1.2011778690195988e-12,0.7916766774563647,2.054636549676674
0,T5-O1,1.257006440898742e-10,0.3761786187775183,3.9557670524120416
0,Fz-Cz,4.537957029925653e-11,0.48743965474198053,2.8121252910676366
0,Cz-Pz,1.450015264124949e-12,0.47202316542027334,3.5467068402951627
0,Fp2-F4,9.277057823786074e-11,0.3997236238593412,3.6575353421951724
0,F4-C4,3.4003241963525325e-10,0.0682636829774221,15.448694044794042
0,C4-P4,6.170071486718228e-11,0.0810358700634086,15.471573782652776
0,P4-O2,6.37202361221525e-11,0.08233373822056365,18.629558030205622
0,Fp1-F3,4.161455573825703e-11,0.1523678020632428,9.125024040712274
0,F3-C3,3.901497771888847e-11,0.10965731456193767,12.856507066269275
0,C3-P3,7.151880786723642e-12,0.21345729424972712,7.3185024636133065
0,P3-O1,2.679793712711228e-10,0.24699633933040374,5.950029748785004
0,Fp2-F8,7.865667809292056e-10,0.15909489920591038,8.43547330993171
0,F8-T4,6.178956710827023e-10,0.12771239480659147,9.424059201038018
0,T4-T6,2.1486022189453624e-10,0.17103188300453345,7.063500235400755
0,T6-O2,6.145937120800726e-11,0.11173464099959629,11.481145096797198
0,Fp1-F7,4.7376447179134925e-11,0.6273601630549351,2.5355385308014617
0,F7-T3,2.4309190283248293e-11,0.8776675516054205,1.8209001855253097
0,T3-T5,5.463447769210433e-12,0.3874373593080823,4.175078361836897
0,T5-O1,2.8453348158346424e-10,0.24494468402591618,6.078094466675224
0,Fz-Cz,8.780580519250287e-11,0.365558673777779,3.3344077198103625
0,Cz-Pz,7.79607344868158e-11,0.07128229700388833,21.995455632408
0,Fp2-F4,9.421365675600365e-11,0.2076675965554095,6.650488775101473
0,F4-C4,2.0563928747141916e-10,0.08272156758973245,9.567055839763626
0,C4-P4,2.7626806939662717e-11,0.11178073776301493,11.758272410429806
0,P4-O2,1.391238173692286e-11,0.1728708151899718,8.531855657700556
0,Fp1-F3,9.074071397000529e-10,0.055464699226593014,12.833262190629355
0,F3-C3,3.8003798518307247e-10,0.045387441086709134,21.318930184901504
0,C3-P3,1.1570011808760904e-10,0.0527518617369116,25.349365317606907
0,P3-O1,1.1657091318282087e-09,0.1491043216050173,9.353421853326951
0,Fp2-F8,6.781108911949034e-10,0.09918469738278536,13.349708159293705
0,F8-T4,3.199146051956921e-10,0.2515795558595909,5.932986175699447
0,T4-T6,2.8275152551137857e-10,0.2574598100842639,5.948958031830487
0,T6-O2,2.330831693441312e-11,0.16955810755392742,7.659564611726923
0,Fp1-F7,1.3776054496033218e-09,0.09273503096936353,15.072133692632638
0,F7-T3,5.778284898032698e-10,0.13515448391133167,11.119150398708355
0,T3-T5,5.405156037426745e-11,0.14475317507939497,9.711770872124896
0,T5-O1,7.610692572897716e-10,0.18433504765142056,7.862350522732106
0,Fz-Cz,1.5998642347607531e-10,0.2906700546945758,4.608395490876526
0,Cz-Pz,1.2652289793823034e-11,0.1625048095199341,9.49573184906189
0,Fp2-F4,1.642253066326696e-10,0.0730760502139437,16.571533424191962
0,F4-C4,9.186427016405344e-11,0.07575698223651225,20.683644411451624
0,C4-P4,2.0502232328871275e-11,0.10677028774170041,14.709529623282501
0,P4-O2,1.850751164934492e-11,0.1548958545708836,10.27197928837613
0,Fp1-F3,1.0249257359981988e-09,0.048301076532412765,15.7685205005912
0,F3-C3,6.948898571533871e-11,0.10332318880023096,10.11200123569569
0,C3-P3,5.406256348858379e-11,0.1028288039536437,9.776259953873819
0,P3-O1,1.6357661798543717e-09,0.08265874603945877,16.251059456127106
0,Fp2-F8,6.301654424767093e-11,0.14272540772077846,9.111715699880119
0,F8-T4,4.577466941053242e-10,0.03845120315927382,37.63526126553512
0,T4-T6,6.066459396425617e-11,0.09951755080255945,13.785919707598008
0,T6-O2,6.512283761692751e-12,0.3165500595632097,4.4290818491465105
0,Fp1-F7,8.527103692601787e-10,0.07000920277506267,14.690512486726018
0,F7-T3,4.0106985728895043e-10,0.08774643717122235,13.952517219247099
0,T3-T5,7.029956541317546e-11,0.1454475306198674,9.939513636539516
0,T5-O1,1.8144388647578284e-09,0.08417072092331031,16.419103395519016
0,Fz-Cz,9.955735211346691e-11,0.3746430969728853,3.828970701028405
0,Cz-Pz,1.7580487308288352e-11,0.13305848276164448,11.673644377294522
0,Fp2-F4,3.5936096137819827e-10,0.05278614754266633,21.342044408925563
0,F4-C4,1.730930513375817e-10,0.059609068286555524,18.57201636551356
0,C4-P4,3.297741298759657e-11,0.09589253882995835,15.914418789951519
0,P4-O2,1.0672552015764376e-10,0.071564955192604,23.012156572746733
0,Fp1-F3,4.54092388985063e-10,0.05086299286251555,23.57261131640498
0,F3-C3,6.436664345986425e-10,0.03418088373072678,33.20086462143541
0,C3-P3,2.8320853704538593e-10,0.03763277835026595,35.48641459437367
0,P3-O1,3.581129011014052e-10,0.16134855095628042,8.900936369078257
0,Fp2-F8,2.0581434505534992e-10,0.09506687781524234,11.88267543582148
0,F8-T4,3.236486350551191e-10,0.0712315685984228,15.251446242352847
0,T4-T6,9.576617952759428e-11,0.10631284807014368,13.000660360655536
0,T6-O2,6.9403937536199114e-12,0.3223136932730945,4.662052344413372
0,Fp1-F7,5.703327958653237e-10,0.08172990438117039,16.767086553055016
0,F7-T3,5.737354196954829e-11,0.19859463166713734,7.342551019749606
0,T3-T5,5.829233618612322e-11,0.13953149066511722,11.625864989908026
0,T5-O1,6.043752189108804e-11,0.43141900231760755,3.4464822099528445
0,Fz-Cz,4.803176712487081e-10,0.17198605689859187,8.594327335260628
0,Cz-Pz,2.5972136739230983e-11,0.11572848572112034,14.378117644753244
0,Fp2-F4,1.1202595610483469e-10,0.08722259003793874,15.181142976463946
0,F4-C4,1.2675007978625792e-10,0.06467922106957238,23.21662481534743
0,C4-P4,9.951337895303846e-12,0.15758834262712682,10.706890822816902
0,P4-O2,1.5768334179925273e-12,0.6446075339111479,2.5961550469788883
0,Fp1-F3,1.958298457554241e-10,0.0775448197102166,17.118803919518253
0,F3-C3,7.992978254283198e-10,0.0456441998845396,16.429153445618947
0,C3-P3,1.0307755079804456e-10,0.05982244323807179,24.066576018300427
0,P3-O1,1.0229542072866428e-10,0.27195984320169486,5.163555851958875
0,Fp2-F8,3.612360424108136e-10,0.07688492159198082,18.38453086160404
0,F8-T4,6.451175813553849e-11,0.15319435739046747,10.401521322386175
0,T4-T6,3.764564484075767e-11,0.1653682532008782,8.612386630310244
0,T6-O2,3.705154799997821e-12,0.477763085188146,3.256093453391143
0,Fp1-F7,5.073465054834878e-10,0.09205614196959662,14.396448227975275
0,F7-T3,1.502918237757801e-10,0.1309703450793073,11.482324946805374
0,T3-T5,3.735129743719167e-12,0.5911833601654355,2.7888067321057157
0,T5-O1,1.5713854369457317e-10,0.23874674379082308,5.620204140655637
0,Fz-Cz,4.527342027401309e-10,0.18749658228118257,8.266430351600585
0,Cz-Pz,4.000916889690204e-12,0.3122786769294398,5.4180777576682955
0,Fp2-F4,2.6678053583529072e-11,0.1674930125767125,8.91830403049561
0,F4-C4,1.0520056667993639e-11,0.21108281414006635,7.34014654863642
0,C4-P4,9.288401112024807e-13,0.5353230178618973,3.1580898868521445
0,P4-O2,2.877182834741366e-12,0.44302252908480005,3.796859797332698
0,Fp1-F3,9.506746083867114e-11,0.09333249550856769,13.89191363236432
0,F3-C3,7.439633369502112e-11,0.11241140091553001,8.9924586772925
0,C3-P3,1.7853915980467426e-11,0.13057356822367286,11.494648769163003
0,P3-O1,7.96893087960256e-11,0.22999821484955615,6.032910608087135
0,Fp2-F8,4.2691166051597444e-11,0.48516097931071306,3.4819991185288357
0,F8-T4,2.958098054493808e-11,0.5639179153120942,3.019593546024397
0,T4-T6,2.040138297706461e-11,0.24699998997271258,6.448763730420374
0,T6-O2,2.079028198719349e-12,0.5911560019834328,2.557158518875364
0,Fp1-F7,2.6722833183391858e-11,0.3053944718614782,4.756926374176135
0,F7-T3,1.0697152561765917e-11,0.3979912131252631,3.697159703576858
0,T3-T5,8.584587075637407e-12,0.3763872970750234,4.2981032667471855
0,T5-O1,5.809717784300723e-11,0.31127616550275417,4.60197830035228
0,Fz-Cz,7.5612390115321e-11,0.4533079737261593,3.314569220384782
0,Cz-Pz,1.1057910765319195e-11,0.18540968414115117,8.747913934287133
0,Fp2-F4,5.942167943739201e-11,0.1168204211418226,12.65979265664042
0,F4-C4,3.532744199740128e-12,0.3592220760350295,4.677621744133541
0,C4-P4,7.437763566205543e-13,0.6184693996992668,2.7823404154446143
0,P4-O2,4.263754210060756e-12,0.3648847076471173,4.4734304566002825
0,Fp1-F3,9.381102008428155e-11,0.12804369607924673,7.868429075340632
0,F3-C3,9.983884859710583e-11,0.10410408347645912,8.692077426362477
0,C3-P3,8.463704879830925e-12,0.20641310369548566,7.329342341733435
0,P3-O1,4.1483447822080496e-11,0.3304839204881035,4.312568831456674
0,Fp2-F8,3.541330088737056e-11,0.7297329057848625,2.3187117167358684
0,F8-T4,1.232492523065467e-10,0.3834978161028616,4.465235545861017
0,T4-T6,8.66667885122775e-11,0.13065581655935754,11.483594523337777
0,T6-O2,2.321738704393284e-12,0.588667869984947,2.521801121495871
0,Fp1-F7,2.5756465874421962e-11,0.30425755850927927,4.824165357556397
0,F7-T3,1.216709345786842e-11,0.3909225213612561,3.9612950105306473
0,T3-T5,5.269298756805987e-12,0.5332666486486485,3.0759293914077657
0,T5-O1,1.687716277380338e-11,0.6348399286799336,2.2922165579125577
0,Fz-Cz,5.963868383181654e-11,0.49090230498457627,3.0437045759950103
0,Cz-Pz,1.5843284353414571e-12,0.42966939380322383,3.8917660255001425
0,Fp2-F4,1.8079632312764458e-11,0.223955289874316,6.852529068432546
0,F4-C4,6.10746953264205e-12,0.27420152647547785,6.01065971821194
0,C4-P4,2.0042027499730856e-13,1.080376817682939,1.5364690149688027
0,P4-O2,5.517438205917827e-12,0.3288141796558088,5.131128843108751
0,Fp1-F3,5.0181533986732555e-11,0.14901100019377123,9.752287868883826
0,F3-C3,5.6563263832220365e-11,0.12045849609849461,9.68976657200023
0,C3-P3,5.156120876718582e-12,0.2635654261759129,6.077451874042811
0,P3-O1,4.779279930119464e-11,0.4015092609781251,3.627855898714807
0,Fp2-F8,3.6381715048972584e-11,0.7995197441883781,2.1735177111617414
0,F8-T4,1.0712115259533797e-10,0.47778172728384655,3.6615356668347085
0,T4-T6,1.0849926190941042e-10,0.11353019264711518,13.952579692905807
0,T6-O2,2.019805729897803e-12,0.6184329842912958,2.4127250896549377
0,Fp1-F7,1.5420881372759936e-11,0.4189929449148374,3.516258742384722
0,F7-T3,8.74560970886143e-12,0.5799268450878243,2.6791838484224106
0,T3-T5,5.016862711152696e-12,0.550448173052251,2.99478686947975
0,T5-O1,7.210773930966855e-11,0.35121897646941164,4.197195652119076
0,Fz-Cz,5.450446496168505e-11,0.4902972387433414,3.0468727141324736
0,Cz-Pz,3.680701916132118e-12,0.2979058277222741,5.5860256506974535
0,Fp2-F4,7.367186447233736e-12,0.4112902083969788,3.800991490286233
0,F4-C4,1.484731841065006e-11,0.20192771896467246,8.233189986823321
0,C4-P4,2.906048069961399e-13,0.9373133111234346,1.8358918245277267
0,P4-O2,7.526386476079354e-13,0.9850768984691993,1.7586056818783349
0,Fp1-F3,2.1463146347450004e-11,0.19463279334373262,7.468312631440399
0,F3-C3,3.3962840970993926e-11,0.14440456592512066,9.44535488876541
0,C3-P3,3.28254636522882e-12,0.321941025818773,4.918617274170203
0,P3-O1,4.107395598802677e-11,0.6101156676675465,2.4615461517084727
0,Fp2-F8,2.7293681246643257e-11,1.0909233508676495,1.571678112546384
0,F8-T4,7.942268659227164e-11,0.6317514221867964,2.7374587856100043
0,T4-T6,8.226807828600621e-11,0.17221973491960976,9.644944791917673
0,T6-O2,2.7859338710314995e-12,0.639902073203884,2.4096843076887957
0,Fp1-F7,2.2573517769313765e-11,0.36355203373972417,3.9474758622798882
0,F7-T3,1.513347840368752e-11,0.5938083923430558,2.78016832655376
0,T3-T5,4.4866941354068555e-12,0.8075541191231439,2.15923914950634
0,T5-O1,3.80254235676225e-11,0.6843565698145997,2.181719985638284
0,Fz-Cz,9.449582384870615e-11,0.4126325649015805,3.374016304616525
0,Cz-Pz,1.0741689546375144e-11,0.18394043832102042,8.887994577987591
0,Fp2-F4,6.821103933984673e-12,0.5156996902847745,2.94251464685963
0,F4-C4,1.766625692609567e-11,0.15851684718721507,10.23537890423956
0,C4-P4,3.770155612393558e-13,0.8636810319317155,1.9630013522083878
0,P4-O2,7.033958667866388e-13,1.0963770253096,1.5403914995379757
0,Fp1-F3,5.4327620653096485e-12,0.3786464921124231,4.185085062694743
0,F3-C3,2.6479605838885525e-11,0.14789076780123903,10.31532827927104
0,C3-P3,2.4981511749161014e-12,0.38706742791240106,4.081028323070273
0,P3-O1,5.7209612651816395e-11,0.5120357616934914,2.903971620373729
0,Fp2-F8,3.324345641728616e-11,0.764779728992696,2.254520009458567
0,F8-T4,5.28721221988132e-11,0.5911327675308696,2.9621253401244747
0,T4-T6,4.889144318009766e-11,0.21183847939619502,7.792157364644074
0,T6-O2,1.8554697753324873e-12,0.740120457169191,2.1190182337492622
0,Fp1-F7,1.826935872246583e-11,0.5775556617851554,2.7988842144128925
0,F7-T3,2.307663346286923e-11,0.6011260370940479,2.8118489797067756
0,T3-T5,4.613537490506759e-12,0.8358717639117579,2.079567120780584
0,T5-O1,5.741209387505036e-11,0.5401222937790069,2.7846944737161126
0,Fz-Cz,9.346063752707369e-11,0.45817105878022024,3.508372639544032
0,Cz-Pz,3.918437527689511e-12,0.2672010175078912,5.993755565452595
0,Fp2-F4,3.166549321523437e-11,1.251277110408356,1.2986443211472265
0,F4-C4,4.2675734354624615e-11,0.1353003684660472,12.367366084548674
0,C4-P4,6.004855667433184e-12,0.26032722483896287,6.534384854372187
0,P4-O2,1.9787483050639017e-10,0.1651819177094769,10.53453504723575
0,Fp1-F3,1.8844500392281962e-11,0.35318799654897565,4.415987617594462
0,F3-C3,1.0118648449562437e-11,0.3052550954513488,5.163964640185591
0,C3-P3,1.4717297137440165e-11,0.18279541136100924,8.865893685202188
0,P3-O1,5.530183707808644e-11,0.4590988567179916,3.139743480818444
0,Fp2-F8,5.661180183281565e-11,0.9550545640073702,1.703224309035753
0,F8-T4,9.173758228774279e-11,0.15241476669403123,10.91697187428719
0,T4-T6,1.663775585068943e-10,0.1472314462222555,10.92562121318214
0,T6-O2,1.3889433452054797e-10,0.17013315776798063,10.031261479309423
0,Fp1-F7,4.551166747058665e-11,1.2394786634632633,1.3692952394737428
0,F7-T3,3.51572174972628e-11,1.376809250011361,1.22852410365827
0,T3-T5,4.947203515032824e-12,0.6701536728412448,2.5652047070724247
0,T5-O1,5.847347452841606e-11,0.4935143481510925,2.9898040988798606
0,Fz-Cz,5.75212775733842e-11,0.7315799485866509,2.2833081474182886
0,Cz-Pz,1.53009317506913e-10,0.07062425600420232,20.575184297643204
0,Fp2-F4,7.985696405188565e-11,1.3859121043818114,1.1913918304331792
0,F4-C4,1.8628668923009317e-11,0.22046969911511882,7.588449184911816
0,C4-P4,4.590046524864671e-12,0.27225850602881213,6.300835642262404
0,P4-O2,2.6798814471708773e-11,0.4267297171541033,4.159764886466842
0,Fp1-F3,2.863674632504151e-11,0.42315334939973515,3.7315747724210397
0,F3-C3,1.4040147713409534e-11,0.3362194198380996,4.680164508425204
0,C3-P3,4.564049104455186e-12,0.3489232490547856,4.784676897801715
0,P3-O1,6.155057019639202e-11,0.4202489087706721,3.5478943712309037
0,Fp2-F8,9.264221597458891e-11,1.3276776212461352,1.245556045192104
0,F8-T4,9.759408000904351e-11,0.21025606231786206,8.19266348892279
0,T4-T6,1.9691260858656776e-10,0.148077688056487,11.502948318823305
0,T6-O2,1.8595775762012768e-11,0.43655960289152673,3.9410602663488215
0,Fp1-F7,1.0535063531989016e-10,1.259003683028805,1.3345463388666685
0,F7-T3,9.57373523077925e-11,1.269789922558341,1.3213764533338483
0,T3-T5,2.873534636007839e-12,0.9149083699679474,1.8063836050136695
0,T5-O1,7.36625767503772e-11,0.42107533101662475,3.515702088478338
0,Fz-Cz,5.080373959862279e-11,0.8585347393758812,1.9021139660871103
0,Cz-Pz,1.0680808067615533e-11,0.17646944521018554,9.626008242529805
0,Fp2-F4,6.107964074790942e-11,1.3429422838701868,1.2298585833698632
0,F4-C4,2.9362633650967894e-11,0.1702045571544486,9.693915083607587
0,C4-P4,2.7675015188540143e-12,0.34452898891757644,5.060194141868753
0,P4-O2,3.9471777818827993e-11,0.24785620115229134,7.186966951125583
0,Fp1-F3,7.350136703003862e-11,0.20831908842166189,7.739340674523974
0,F3-C3,2.553683243618466e-11,0.21013260502476935,7.801677920289833
0,C3-P3,1.9723714578503916e-12,0.4522751706960409,3.661996384045862
0,P3-O1,7.255546525741335e-11,0.411004868708751,3.6594853348591663
0,Fp2-F8,6.907145853242946e-11,1.2973392718875307,1.2785686162087144
0,F8-T4,1.1547801578288303e-10,0.22702164562384647,7.5414418938121255
0,T4-T6,6.977414961899009e-11,0.20612829636136176,8.001087553862362
0,T6-O2,3.052030864018261e-11,0.23601051625375807,6.948752046133536
0,Fp1-F7,7.28415462296376e-11,1.358954773661908,1.2451518694266572
0,F7-T3,6.888769499057963e-11,1.369124241117112,1.242241027285731
0,T3-T5,2.0417299477405016e-12,1.0821608512314878,1.5843348616831048
0,T5-O1,8.350509316166941e-11,0.4066236830241588,3.721250128373592
0,Fz-Cz,5.3636669069403456e-11,0.9417088724850124,1.7634792058306743
0,Cz-Pz,9.427279977687246e-12,0.17830113519761825,9.088968092619503
0,Fp2-F4,4.851768583920011e-11,0.7380621349891969,2.1016303350772114
0,F4-C4,6.5747260082983194e-12,0.2853731333932391,5.848000101064516
0,C4-P4,5.62132281123116e-13,0.6968382046891181,2.396450345952736
0,P4-O2,1.1929685462331239e-11,0.3610513139361115,4.763030587219175
0,Fp1-F3,1.1544761412677033e-11,0.43912867926681165,3.618525278027973
0,F3-C3,3.3123337946960945e-12,0.47703830408979186,3.2972585864166466
0,C3-P3,2.478366071844214e-12,0.3821422419133428,4.363962949303732
0,P3-O1,5.449327048885888e-11,0.3815184678513162,3.832389557698668
0,Fp2-F8,5.304000298434557e-11,0.8325321456923135,1.9231497308896819
0,F8-T4,2.1470833150448315e-11,0.6101557733865902,2.8683742423477847
0,T4-T6,2.275006607020741e-11,0.32997478642383793,4.853114398801963
0,T6-O2,7.731290007593126e-12,0.46831183949371175,3.4204001540251863
0,Fp1-F7,4.874285287006038e-11,1.0248348323544405,1.6001149907612517
0,F7-T3,2.7923231522767542e-11,1.311117634128986,1.2595843185842754
0,T3-T5,2.416965618554543e-12,0.8023241686841386,1.9984880836150887
0,T5-O1,4.720275900454027e-11,0.43485944940760884,3.3515440647737287
0,Fz-Cz,6.77084187010076e-11,1.0112791274108508,1.6145231051162525
0,Cz-Pz,2.937144254951392e-12,0.3297739704430844,4.985430232031561
0,Fp2-F4,8.298875322823688e-11,0.11641167763817935,11.893720098704431
0,F4-C4,2.7827247717357506e-12,0.383103641583554,4.351959147257155
0,C4-P4,2.274804185597042e-13,0.993388194783848,1.6878080978372134
0,P4-O2,2.519562825321704e-12,0.5725442873778477,2.98888439196236
0,Fp1-F3,2.663309800217955e-11,0.13409099999666974,11.624877694922219
0,F3-C3,1.0391667494931362e-11,0.15914228319409585,9.888548484408316
0,C3-P3,3.129237444793552e-12,0.303523686317521,5.355165386216754
0,P3-O1,4.337661693241136e-11,0.41608862532527596,3.617974377322498
0,Fp2-F8,1.186864252482894e-10,0.11748232832610551,11.589498986990574
0,F8-T4,6.791589873817182e-12,0.3492297087813469,4.424551937837828
0,T4-T6,5.297777003611015e-12,0.4069185868602355,3.7768900715424256
0,T6-O2,1.5466944526913118e-12,0.7356502945862124,2.071027913782023
0,Fp1-F7,1.0284616077135842e-11,0.46777407784341213,3.04658790678456
0,F7-T3,9.270324567076575e-11,0.14187690684654244,10.25976893196483
0,T3-T5,4.074050011614991e-12,0.46445726103521484,3.487338871507419
